"ship","type","time","zone","length","breath","dwt","h_s","t_p","dir","h_sm","h_0","wind_speed","wind_dir","mov_avg","mov_max","mov_sig"
"Ship 37","Bulkcarrier",02/27/16 03:00 AM,5,225,32.3,75668,4.61,9.3,332,0.25,2.61,31,169,0.14,0.4,0.23
"Ship 37","Bulkcarrier",02/27/16 04:00 AM,5,225,32.3,75668,4.47,11,328,0.25,3.22,34,196,0.2,0.43,0.32
"Ship 37","Bulkcarrier",02/27/16 05:00 AM,5,225,32.3,75668,4.49,11.5,332,0.28,3.6,28,165,0.19,0.5,0.3
"Ship 37","Bulkcarrier",02/27/16 06:00 AM,5,225,32.3,75668,4.8,9.2,329,0.27,3.67,32,168,0.22,0.63,0.38
"Ship 37","Bulkcarrier",02/27/16 07:00 AM,5,225,32.3,75668,4.99,9.3,327,0.31,3.43,34,197,0.22,0.54,0.37
"Ship 37","Bulkcarrier",02/27/16 08:00 AM,5,225,32.3,75668,4.8,9.2,327,0.29,2.92,39,148,0.2,0.5,0.33
"Ship 37","Bulkcarrier",02/27/16 09:00 AM,5,225,32.3,75668,5.02,9,329,0.28,2.27,34,296,0.2,0.48,0.32
"Ship 37","Bulkcarrier",02/29/16 12:00 PM,5,225,32.3,75668,2.14,8.2,346,0.09,1.24,22,36,0.07,0.14,0.09
"Ship 37","Bulkcarrier",02/29/16 01:00 PM,5,225,32.3,75668,2.04,7.5,348,0.09,1.1,23,33,0.08,0.2,0.11
"Ship 37","Bulkcarrier",02/29/16 02:00 PM,5,225,32.3,75668,1.91,8.1,349,0.09,1.2,22,35,0.07,0.17,0.1
"Ship 37","Bulkcarrier",02/29/16 03:00 PM,5,225,32.3,75668,1.97,7.8,350,0.09,1.51,24,34,0.07,0.15,0.11
"Ship 37","Bulkcarrier",02/29/16 04:00 PM,5,225,32.3,75668,1.92,8.2,353,0.1,1.94,24,34,0.06,0.12,0.08
"Ship 37","Bulkcarrier",02/29/16 05:00 PM,5,225,32.3,75668,1.8,8,353,0.1,2.39,26,35,0.07,0.13,0.1
"Ship 37","Bulkcarrier",02/29/16 06:00 PM,5,225,32.3,75668,1.78,8.1,352,0.1,2.75,27,35,0.07,0.13,0.09
"Ship 37","Bulkcarrier",02/29/16 07:00 PM,5,225,32.3,75668,1.73,8.4,347,0.09,2.92,24,51,0.06,0.14,0.09
"Ship 37","Bulkcarrier",02/29/16 08:00 PM,5,225,32.3,75668,1.56,8,346,0.1,2.88,22,46,0.07,0.13,0.11
"Ship 37","Bulkcarrier",02/29/16 09:00 PM,5,225,32.3,75668,1.71,8.8,336,0.09,2.63,19,45,0.05,0.1,0.07
"Ship 37","Bulkcarrier",02/29/16 10:00 PM,5,225,32.3,75668,1.7,8.1,335,0.08,2.24,15,97,0.07,0.12,0.1
"Ship 37","Bulkcarrier",02/29/16 11:00 PM,5,225,32.3,75668,1.6,8.9,332,0.08,1.8,14,141,0.09,0.15,0.12
"Ship 37","Bulkcarrier",03/01/16 12:00 AM,5,225,32.3,75668,1.64,10.2,333,0.07,1.43,16,142,0.05,0.12,0.08
"Ship 37","Bulkcarrier",03/01/16 01:00 AM,5,225,32.3,75668,1.57,8.3,338,0.07,1.22,13,135,0.05,0.09,0.07
"Ship 37","Bulkcarrier",03/01/16 02:00 AM,5,225,32.3,75668,1.45,8.1,342,0.07,1.23,14,142,0.05,0.09,0.07
"Ship 37","Bulkcarrier",03/01/16 03:00 AM,5,225,32.3,75668,1.36,8,343,0.08,1.44,16,150,0.04,0.09,0.06
"Ship 37","Bulkcarrier",03/01/16 04:00 AM,5,225,32.3,75668,1.41,8.5,341,0.07,1.79,16,144,0.05,0.1,0.07
"Ship 37","Bulkcarrier",03/01/16 05:00 AM,5,225,32.3,75668,1.4,8.6,338,0.07,2.2,15,146,0.04,0.1,0.06
"Ship 37","Bulkcarrier",03/01/16 06:00 AM,5,225,32.3,75668,1.26,7.9,336,0.06,2.56,13,148,0.04,0.1,0.06
"Ship 37","Bulkcarrier",03/01/16 07:00 AM,5,225,32.3,75668,1.31,8.8,331,0.07,2.77,15,146,0.04,0.1,0.06
"Ship 37","Bulkcarrier",03/01/16 08:00 AM,5,225,32.3,75668,1.28,8.1,326,0.07,2.81,13,147,0.04,0.09,0.06
"Ship 37","Bulkcarrier",03/01/16 10:00 AM,5,225,32.3,75668,1.16,8.7,320,0.06,2.36,8,230,0.06,0.13,0.08
"Ship 37","Bulkcarrier",03/01/16 11:00 AM,5,225,32.3,75668,1.23,8.4,317,0.06,1.98,11,271,0.07,0.13,0.11
"Ship 37","Bulkcarrier",03/01/16 12:00 PM,5,225,32.3,75668,1.24,8.9,316,0.07,1.61,15,297,0.05,0.1,0.07
"Ship 37","Bulkcarrier",03/01/16 01:00 PM,5,225,32.3,75668,1.22,9.3,315,0.08,1.36,22,293,0.05,0.12,0.08
"Ship 37","Bulkcarrier",03/01/16 02:00 PM,5,225,32.3,75668,1.24,9,310,0.07,1.29,25,283,0.06,0.11,0.08
"Ship 37","Bulkcarrier",03/01/16 03:00 PM,5,225,32.3,75668,1.11,8.7,308,0.07,1.4,21,259,0.06,0.11,0.08
"Ship 37","Bulkcarrier",03/01/16 04:00 PM,5,225,32.3,75668,1.21,9,312,0.07,1.67,18,260,0.05,0.1,0.08
"Ship 37","Bulkcarrier",03/01/16 05:00 PM,5,225,32.3,75668,1.26,9.4,316,0.07,2.03,18,269,0.05,0.1,0.08
"Ship 37","Bulkcarrier",03/01/16 06:00 PM,5,225,32.3,75668,1.3,9.2,314,0.08,2.39,20,261,0.06,0.11,0.08
"Ship 37","Bulkcarrier",03/01/16 07:00 PM,5,225,32.3,75668,1.34,9.5,314,0.08,2.67,19,250,0.06,0.16,0.09
"Ship 37","Bulkcarrier",03/02/16 09:00 AM,5,225,32.3,75668,2.99,10.8,321,0.16,2.74,22,320,0.14,0.32,0.23
"Ship 37","Bulkcarrier",03/02/16 10:00 AM,5,225,32.3,75668,2.88,10.8,321,0.16,2.62,19,308,0.14,0.42,0.21
"Ship 37","Bulkcarrier",03/02/16 11:00 AM,5,225,32.3,75668,2.98,10.7,320,0.18,2.37,20,285,0.11,0.27,0.16
"Ship 37","Bulkcarrier",03/02/16 12:00 PM,5,225,32.3,75668,2.82,10.1,321,0.15,2.06,21,308,0.13,0.28,0.2
"Ship 37","Bulkcarrier",03/02/16 01:00 PM,5,225,32.3,75668,2.76,10.5,318,0.14,1.76,24,313,0.1,0.2,0.16
"Ship 37","Bulkcarrier",03/02/16 02:00 PM,5,225,32.3,75668,2.75,9.4,319,0.15,1.54,22,307,0.1,0.23,0.16
"Ship 37","Bulkcarrier",03/02/16 03:00 PM,5,225,32.3,75668,2.83,10.3,324,0.14,1.46,20,300,0.1,0.24,0.16
"Ship 37","Bulkcarrier",03/02/16 04:00 PM,5,225,32.3,75668,3.09,10.5,326,0.14,1.53,21,320,0.1,0.23,0.16
"Ship 37","Bulkcarrier",03/02/16 05:00 PM,5,225,32.3,75668,2.93,9.9,325,0.16,1.72,21,307,0.12,0.23,0.16
"Ship 37","Bulkcarrier",03/02/16 06:00 PM,5,225,32.3,75668,2.87,10.1,326,0.16,2.01,17,275,0.1,0.3,0.15
"Ship 37","Bulkcarrier",03/02/16 07:00 PM,5,225,32.3,75668,2.81,10.2,331,0.18,2.33,17,270,0.14,0.38,0.23
"Ship 37","Bulkcarrier",03/02/16 08:00 PM,5,225,32.3,75668,3.27,10.1,332,0.18,2.58,14,275,0.15,0.35,0.24
"Ship 37","Bulkcarrier",03/02/16 09:00 PM,5,225,32.3,75668,3.58,11,332,0.21,2.73,18,325,0.21,0.42,0.31
"Ship 37","Bulkcarrier",03/02/16 10:00 PM,5,225,32.3,75668,3.77,10.5,333,0.24,2.73,17,321,0.18,0.44,0.3
"Ship 37","Bulkcarrier",03/02/16 11:00 PM,5,225,32.3,75668,4.01,10.6,337,0.33,2.58,20,319,0.27,0.92,0.5
"Ship 37","Bulkcarrier",03/03/16 12:00 AM,5,225,32.3,75668,3.76,11.2,339,0.38,2.31,16,285,0.27,0.65,0.46
"Ship 37","Bulkcarrier",03/03/16 01:00 AM,5,225,32.3,75668,4.63,12.8,337,0.38,1.99,16,315,0.3,0.74,0.52
"Ship 37","Bulkcarrier",03/03/16 02:00 AM,5,225,32.3,75668,5.44,14.1,337,0.45,1.72,16,323,0.32,1.04,0.56
"Ship 37","Bulkcarrier",03/03/16 03:00 AM,5,225,32.3,75668,5.45,13.8,336,0.38,1.54,16,322,0.42,1.11,0.71
"Ship 37","Bulkcarrier",03/03/16 04:00 AM,5,225,32.3,75668,4.96,12.6,334,0.41,1.5,18,323,0.36,0.7,0.58
"Ship 37","Bulkcarrier",03/03/16 05:00 AM,5,225,32.3,75668,5.17,12.7,335,0.39,1.6,13,228,0.48,1.01,0.8
"Ship 37","Bulkcarrier",03/03/16 06:00 AM,5,225,32.3,75668,5.06,13.6,335,0.43,1.82,11,293,0.36,0.82,0.63
"Ship 37","Bulkcarrier",03/03/16 07:00 AM,5,225,32.3,75668,4.87,12.2,332,0.38,2.1,14,302,0.24,0.64,0.38
"Ship 37","Bulkcarrier",03/03/16 08:00 AM,5,225,32.3,75668,4.81,12,333,0.4,2.39,12,311,0.19,0.41,0.3
"Ship 40","Bulkcarrier",02/09/17 11:00 AM,4,225,32.26,75499,2.62,16.4,311,0.24,2.09,8,108,0.66,1.48,1.22
"Ship 40","Bulkcarrier",02/09/17 11:59 AM,4,225,32.26,75499,2.64,16.4,310,0.23,2.84,8,106,0.69,1.35,1.19
"Ship 40","Bulkcarrier",02/09/17 12:59 PM,4,225,32.26,75499,2.65,18,309,0.27,3.45,23,196,0.27,0.57,0.44
"Ship 40","Bulkcarrier",02/09/17 01:59 PM,4,225,32.26,75499,2.66,18,309,0.24,3.76,20,179,0.36,1.19,0.72
"Ship 40","Bulkcarrier",02/09/17 02:59 PM,4,225,32.26,75499,2.69,18,308,0.29,3.68,17,132,0.5,1.29,0.87
"Ship 40","Bulkcarrier",02/09/17 03:59 PM,4,225,32.26,75499,2.71,18,307,0.23,3.26,23,173,0.6,1.3,0.97
"Ship 40","Bulkcarrier",02/09/17 04:59 PM,4,225,32.26,75499,2.71,18,305,0.25,2.57,34,179,1.48,2.48,2.25
"Ship 40","Bulkcarrier",02/09/17 05:59 PM,4,225,32.26,75499,2.69,18,304,0.24,1.8,29,210,0.57,1.25,1.08
"Ship 40","Bulkcarrier",02/09/17 08:59 PM,4,225,32.26,75499,2.45,16.4,305,0.27,0.93,46,176,1.1,1.55,1.49
"Ship 40","Bulkcarrier",02/09/17 09:59 PM,4,225,32.26,75499,2.42,16.4,305,0.3,1.39,50,173,1.73,2.52,2.24
"Ship 40","Bulkcarrier",02/09/17 10:59 PM,4,225,32.26,75499,2.44,16.4,303,0.31,2.09,57,194,1.91,2.55,2.35
"Ship 40","Bulkcarrier",02/10/17 12:00 AM,4,225,32.26,75499,2.44,16.4,303,0.36,2.89,60,200,0.41,1.11,0.67
"Ship 40","Bulkcarrier",02/10/17 12:59 AM,4,225,32.26,75499,2.38,16.4,303,0.38,3.59,18,141,0.79,1.84,1.24
"Ship 40","Bulkcarrier",02/10/17 01:59 AM,4,225,32.26,75499,2.33,16.4,304,0.33,4,22,156,0.55,1.36,0.86
"Ship 40","Bulkcarrier",02/10/17 02:59 AM,4,225,32.26,75499,2.3,14.9,304,0.33,4.05,27,157,0.43,1.12,0.77
"Ship 40","Bulkcarrier",02/10/17 03:59 AM,4,225,32.26,75499,2.31,14.9,303,0.31,3.72,25,151,0.46,0.97,0.71
"Ship 40","Bulkcarrier",02/10/17 04:59 AM,4,225,32.26,75499,2.37,14.9,302,0.31,3.04,20,169,1.53,2.32,2.03
"Ship 40","Bulkcarrier",02/10/17 05:59 AM,4,225,32.26,75499,2.46,14.9,302,0.24,2.18,25,151,1.69,2.27,1.97
"Ship 40","Bulkcarrier",02/10/17 06:59 AM,4,225,32.26,75499,2.55,14.9,301,0.25,1.37,24,162,0.56,1.21,0.89
"Ship 40","Bulkcarrier",02/10/17 07:59 AM,4,225,32.26,75499,2.66,14.9,301,0.26,0.83,25,158,0.87,1.94,1.51
"Ship 40","Bulkcarrier",02/10/17 08:59 AM,4,225,32.26,75499,2.75,14.9,302,0.25,0.67,30,159,1.4,2.62,2.33
"Ship 40","Bulkcarrier",02/10/17 09:59 AM,4,225,32.26,75499,2.82,14.9,302,0.32,0.93,28,156,1.25,2.68,1.96
"Ship 40","Bulkcarrier",02/10/17 10:59 AM,4,225,32.26,75499,2.88,14.9,302,0.31,1.53,16,149,1.36,2.27,1.86
"Ship 40","Bulkcarrier",02/10/17 11:59 AM,4,225,32.26,75499,2.93,14.9,303,0.33,2.32,20,179,0.59,1.15,0.98
"Ship 23","Bulkcarrier",01/11/18 05:00 PM,5,229.5,36.92,92598,3.84,9.8,319,0.3,1.37,16,294,0.2,0.64,0.34
"Ship 23","Bulkcarrier",01/11/18 05:59 PM,5,229.5,36.92,92598,3.98,10.1,320,0.33,1.34,13,297,0.2,0.4,0.31
"Ship 23","Bulkcarrier",01/11/18 06:59 PM,5,229.5,36.92,92598,3.61,11.7,317,0.3,1.51,16,232,0.24,0.66,0.41
"Ship 23","Bulkcarrier",01/11/18 07:59 PM,5,229.5,36.92,92598,4.08,12.1,318,0.31,1.86,24,220,0.24,0.53,0.36
"Ship 23","Bulkcarrier",01/11/18 08:59 PM,5,229.5,36.92,92598,3.94,10.4,317,0.31,2.28,19,203,0.16,0.34,0.26
"Ship 23","Bulkcarrier",01/11/18 09:59 PM,5,229.5,36.92,92598,3.64,10.5,314,0.31,2.67,19,197,0.17,0.46,0.31
"Ship 23","Bulkcarrier",01/11/18 10:59 PM,5,229.5,36.92,92598,3.63,11.2,315,0.3,2.96,14,171,0.21,0.51,0.36
"Ship 23","Bulkcarrier",01/12/18 12:00 AM,5,229.5,36.92,92598,3.45,10.7,318,0.27,3.08,13,216,0.21,0.4,0.34
"Ship 23","Bulkcarrier",01/12/18 12:59 AM,5,229.5,36.92,92598,2.94,11.3,317,0.28,2.98,12,183,0.18,0.42,0.32
"Ship 23","Bulkcarrier",01/12/18 01:59 AM,5,229.5,36.92,92598,3.17,11,316,0.28,2.68,15,157,0.16,0.45,0.28
"Ship 23","Bulkcarrier",01/12/18 09:00 AM,5,229.5,36.92,92598,1.96,11.4,312,0.2,2.17,18,153,0.11,0.26,0.19
"Ship 23","Bulkcarrier",01/12/18 10:00 AM,5,229.5,36.92,92598,1.78,10.5,314,0.21,2.59,16,152,0.09,0.19,0.14
"Ship 23","Bulkcarrier",01/12/18 11:00 AM,5,229.5,36.92,92598,1.82,11.1,310,0.23,2.92,23,178,0.09,0.26,0.15
"Ship 23","Bulkcarrier",01/12/18 12:00 PM,5,229.5,36.92,92598,1.67,10.8,309,0.19,3.1,28,139,0.1,0.19,0.16
"Ship 23","Bulkcarrier",01/12/18 01:00 PM,5,229.5,36.92,92598,1.42,10.5,308,0.24,3.08,20,143,0.1,0.26,0.18
"Ship 23","Bulkcarrier",01/12/18 02:00 PM,5,229.5,36.92,92598,1.38,10.8,304,0.19,2.86,29,191,0.09,0.19,0.14
"Ship 23","Bulkcarrier",01/12/18 03:00 PM,5,229.5,36.92,92598,1.4,10.9,301,0.18,2.48,47,195,0.07,0.18,0.11
"Ship 23","Bulkcarrier",01/12/18 04:00 PM,5,229.5,36.92,92598,1.47,10.8,296,0.16,2.03,53,194,0.08,0.21,0.13
"Ship 9","Bulkcarrier",01/23/18 11:00 AM,5,224.98,32.24,77105,1.19,13.3,333,0.23,2.58,9,83,0.1,0.26,0.16
"Ship 9","Bulkcarrier",01/23/18 12:00 PM,5,224.98,32.24,77105,1.15,12.5,330,0.25,2.07,12,20,0.09,0.18,0.14
"Ship 9","Bulkcarrier",01/23/18 02:00 PM,5,224.98,32.24,77105,1.23,12.5,327,0.23,1.39,13,13,0.08,0.18,0.12
"Ship 9","Bulkcarrier",01/23/18 03:00 PM,5,224.98,32.24,77105,1.06,11.8,338,0.24,1.4,13,13,0.07,0.16,0.1
"Ship 9","Bulkcarrier",01/23/18 04:00 PM,5,224.98,32.24,77105,1.04,12.5,337,0.25,1.62,10,8,0.06,0.13,0.09
"Ship 9","Bulkcarrier",01/23/18 05:00 PM,5,224.98,32.24,77105,1.13,12.5,329,0.26,2.02,7,180,0.07,0.17,0.12
"Ship 9","Bulkcarrier",01/23/18 06:00 PM,5,224.98,32.24,77105,1.11,11.8,342,0.26,2.47,6,335,0.08,0.2,0.14
"Ship 9","Bulkcarrier",01/23/18 07:00 PM,5,224.98,32.24,77105,1.04,11.8,340,0.28,2.89,7,272,0.07,0.19,0.12
"Ship 9","Bulkcarrier",01/25/18 11:00 AM,5,224.98,32.24,77105,2.08,15.4,321,0.35,3.21,16,180,0.23,0.64,0.37
"Ship 9","Bulkcarrier",01/25/18 12:00 PM,5,224.98,32.24,77105,1.79,14.3,318,0.38,3.13,11,268,0.22,0.57,0.34
"Ship 9","Bulkcarrier",01/25/18 01:00 PM,5,224.98,32.24,77105,1.97,14.3,320,0.33,2.83,13,11,0.2,0.53,0.29
"Ship 9","Bulkcarrier",01/25/18 02:00 PM,5,224.98,32.24,77105,1.86,15.4,323,0.31,2.39,19,28,0.19,0.61,0.33
"Ship 9","Bulkcarrier",01/25/18 03:00 PM,5,224.98,32.24,77105,1.9,15.4,325,0.3,1.93,17,30,0.19,0.44,0.28
"Ship 9","Bulkcarrier",01/25/18 04:00 PM,5,224.98,32.24,77105,1.71,14.3,326,0.35,1.57,12,39,0.23,0.53,0.35
"Ship 9","Bulkcarrier",01/25/18 05:00 PM,5,224.98,32.24,77105,1.81,15.4,334,0.35,1.41,5,224,0.17,0.38,0.26
"Ship 9","Bulkcarrier",01/25/18 06:00 PM,5,224.98,32.24,77105,1.64,14.3,333,0.34,1.48,7,277,0.19,0.48,0.28
"Ship 9","Bulkcarrier",01/25/18 07:00 PM,5,224.98,32.24,77105,1.75,15.4,334,0.38,1.75,10,235,0.22,0.46,0.33
"Ship 9","Bulkcarrier",01/25/18 08:00 PM,5,224.98,32.24,77105,1.73,14.3,328,0.34,2.15,11,166,0.19,0.44,0.3
"Ship 9","Bulkcarrier",01/25/18 09:00 PM,5,224.98,32.24,77105,1.56,14.3,324,0.36,2.62,12,159,0.21,0.49,0.32
"Ship 30","Bulkcarrier",02/06/18 09:00 AM,5,225,32.26,77288,1.92,9.5,344,0.16,2.99,22,73,0.08,0.21,0.13
"Ship 30","Bulkcarrier",02/06/18 10:00 AM,5,225,32.26,77288,2,8,339,0.16,2.47,9,76,0.08,0.18,0.13
"Ship 30","Bulkcarrier",02/06/18 11:00 AM,5,225,32.26,77288,1.92,7.7,342,0.16,1.84,20,48,0.06,0.18,0.11
"Ship 30","Bulkcarrier",02/06/18 12:00 PM,5,225,32.26,77288,1.86,8.3,348,0.13,1.3,23,26,0.08,0.18,0.14
"Ship 30","Bulkcarrier",02/06/18 01:00 PM,5,225,32.26,77288,2.09,11.1,345,0.14,0.99,23,27,0.07,0.19,0.14
"Ship 30","Bulkcarrier",02/06/18 02:00 PM,5,225,32.26,77288,1.97,10,347,0.14,0.98,18,23,0.1,0.25,0.19
"Ship 30","Bulkcarrier",02/06/18 03:00 PM,5,225,32.26,77288,1.87,11.1,344,0.15,1.24,19,20,0.06,0.14,0.1
"Ship 30","Bulkcarrier",02/06/18 04:00 PM,5,225,32.26,77288,1.88,10.5,348,0.13,1.7,22,31,0.06,0.15,0.09
"Ship 30","Bulkcarrier",02/06/18 05:00 PM,5,225,32.26,77288,1.97,10.6,330,0.17,2.25,22,26,0.07,0.15,0.11
"Ship 30","Bulkcarrier",02/06/18 06:00 PM,5,225,32.26,77288,1.85,11.1,346,0.14,2.75,26,70,0.06,0.16,0.1
"Ship 30","Bulkcarrier",02/06/18 07:00 PM,5,225,32.26,77288,1.88,10.5,343,0.15,3.07,24,22,0.11,0.33,0.19
"Ship 30","Bulkcarrier",02/07/18 11:00 AM,5,225,32.26,77288,5.51,12.5,333,0.37,2.27,28,80,0.34,0.76,0.5
"Ship 30","Bulkcarrier",02/07/18 11:59 AM,5,225,32.26,77288,5.98,16.7,330,0.33,1.78,22,78,0.74,1.49,1.07
"Ship 30","Bulkcarrier",02/07/18 12:59 PM,5,225,32.26,77288,5.15,15.4,333,0.36,1.37,32,55,0.25,0.76,0.44
"Ship 30","Bulkcarrier",02/07/18 01:59 PM,5,225,32.26,77288,5.04,14.3,333,0.32,1.15,26,64,0.41,1.09,0.71
"Ship 30","Bulkcarrier",02/07/18 02:59 PM,5,225,32.26,77288,5.36,15.4,333,0.36,1.17,22,40,0.41,0.99,0.7
"Ship 2","Bulkcarrier",02/20/18 11:00 AM,4,178.72,28,30618,2.3,14.3,316,0.21,0.87,20,43,0.36,0.59,0.54
"Ship 2","Bulkcarrier",02/20/18 12:00 PM,4,178.72,28,30618,2.34,13.3,319,0.21,0.66,28,30,0.3,0.78,0.46
"Ship 2","Bulkcarrier",02/20/18 01:00 PM,4,178.72,28,30618,2.63,14.3,320,0.18,0.85,35,26,0.22,0.54,0.39
"Ship 2","Bulkcarrier",02/20/18 02:00 PM,4,178.72,28,30618,2.94,14.3,319,0.21,1.34,38,28,0.25,0.5,0.41
"Ship 2","Bulkcarrier",02/20/18 03:00 PM,4,178.72,28,30618,3.13,18.2,323,0.21,2.01,37,32,0.31,0.68,0.47
"Ship 2","Bulkcarrier",02/20/18 04:00 PM,4,178.72,28,30618,3.1,18.2,320,0.28,2.69,31,34,0.39,0.97,0.69
"Ship 2","Bulkcarrier",02/20/18 05:00 PM,4,178.72,28,30618,3.39,16.7,317,0.3,3.2,25,39,0.49,0.9,0.73
"Ship 2","Bulkcarrier",02/20/18 06:00 PM,4,178.72,28,30618,3.73,16.7,316,0.3,3.43,31,32,0.42,0.83,0.65
"Ship 2","Bulkcarrier",02/21/18 10:00 AM,4,178.72,28,30618,3.32,15.4,330,0.27,1.98,44,59,0.68,1.13,0.96
"Ship 2","Bulkcarrier",02/21/18 11:00 AM,4,178.72,28,30618,3.37,14.3,332,0.27,1.34,38,56,0.64,1.58,1.11
"Ship 2","Bulkcarrier",02/21/18 12:00 PM,4,178.72,28,30618,3.26,14.3,333,0.23,0.94,34,47,0.75,1.39,1.1
"Ship 2","Bulkcarrier",02/21/18 02:00 PM,4,178.72,28,30618,3.08,15.4,332,0.25,1.14,32,55,0.39,0.76,0.59
"Ship 2","Bulkcarrier",02/21/18 03:00 PM,4,178.72,28,30618,2.92,14.3,339,0.24,1.64,39,48,0.23,0.45,0.34
"Ship 2","Bulkcarrier",02/21/18 07:00 PM,4,178.72,28,30618,2.55,14.3,342,0.27,3.35,35,52,0.26,0.87,0.42
"Ship 2","Bulkcarrier",02/21/18 08:00 PM,4,178.72,28,30618,2.67,14.3,337,0.25,3.18,31,50,0.21,0.5,0.36
"Ship 2","Bulkcarrier",02/21/18 09:00 PM,4,178.72,28,30618,2.52,14.3,340,0.26,2.77,29,46,0.37,0.74,0.56
"Ship 2","Bulkcarrier",02/21/18 10:00 PM,4,178.72,28,30618,2.26,13.3,339,0.21,2.19,31,50,0.47,0.91,0.78
"Ship 2","Bulkcarrier",02/21/18 11:00 PM,4,178.72,28,30618,2.44,15.4,336,0.19,1.6,27,46,0.63,1.17,1.02
"Ship 2","Bulkcarrier",02/22/18 12:00 AM,4,178.72,28,30618,2.45,14.3,344,0.19,1.16,29,58,0.5,0.89,0.75
"Ship 2","Bulkcarrier",02/22/18 01:00 AM,4,178.72,28,30618,2.58,14.3,340,0.21,1,39,60,0.64,0.8,0.77
"Ship 2","Bulkcarrier",02/22/18 02:00 AM,4,178.72,28,30618,2.54,15.4,344,0.18,1.15,33,62,0.26,0.51,0.4
"Ship 2","Bulkcarrier",02/22/18 03:00 AM,4,178.72,28,30618,2.67,14.3,340,0.19,1.56,29,62,0.34,0.71,0.58
"Ship 2","Bulkcarrier",02/22/18 04:00 AM,4,178.72,28,30618,2.41,14.3,341,0.18,2.12,17,99,0.32,0.84,0.57
"Ship 11","Bulkcarrier",03/01/18 10:00 AM,5,158,23,21057,1.76,9.1,12,0.08,1.19,13,278,0.04,0.11,0.07
"Ship 11","Bulkcarrier",03/01/18 10:59 AM,5,158,23,21057,1.94,9.5,6,0.09,1.84,18,332,0.07,0.18,0.11
"Ship 11","Bulkcarrier",03/01/18 11:59 AM,5,158,23,21057,2.12,9.5,5,0.1,2.69,26,63,0.06,0.13,0.1
"Ship 11","Bulkcarrier",03/01/18 12:59 PM,5,158,23,21057,2.69,9.5,1,0.13,3.54,34,180,0.07,0.18,0.11
"Ship 11","Bulkcarrier",03/01/18 01:59 PM,5,158,23,21057,3.16,10,2,0.14,4.16,34,351,0.08,0.17,0.12
"Ship 11","Bulkcarrier",03/01/18 02:59 PM,5,158,23,21057,3.53,10.5,2,0.19,4.39,36,328,0.14,0.3,0.2
"Ship 11","Bulkcarrier",03/01/18 03:59 PM,5,158,23,21057,3.45,9.5,1,0.19,4.16,32,311,0.15,0.35,0.24
"Ship 11","Bulkcarrier",03/01/18 04:59 PM,5,158,23,21057,3.11,10.5,3,0.17,3.53,32,291,0.14,0.3,0.23
"Ship 11","Bulkcarrier",03/01/18 05:59 PM,5,158,23,21057,3.12,10,2,0.17,2.64,37,273,0.08,0.16,0.12
"Ship 11","Bulkcarrier",03/01/18 10:00 PM,5,158,23,21057,3.52,7.7,336,0.18,1.04,41,300,0.13,0.21,0.18
"Ship 11","Bulkcarrier",03/01/18 11:00 PM,5,158,23,21057,3.22,9.5,339,0.22,1.62,27,262,0.17,0.3,0.24
"Ship 11","Bulkcarrier",03/02/18 12:00 AM,5,158,23,21057,3.11,9.5,346,0.22,2.46,32,230,0.11,0.24,0.17
"Ship 11","Bulkcarrier",03/02/18 01:00 AM,5,158,23,21057,2.97,9.5,349,0.22,3.36,26,228,0.08,0.18,0.11
"Ship 11","Bulkcarrier",03/02/18 02:00 AM,5,158,23,21057,3.06,10,349,0.23,4.09,25,219,0.14,0.2,0.17
"Ship 12","General cargo",04/04/18 03:00 PM,3,89.92,12.5,4066,3.41,15.4,309,0.31,2.61,26,278,0.73,1.66,1.03
"Ship 12","General cargo",04/04/18 04:00 PM,3,89.92,12.5,4066,3.32,15.4,308,0.32,3.23,25,278,0.95,1.95,1.4
"Ship 12","General cargo",04/04/18 05:00 PM,3,89.92,12.5,4066,2.9,14.3,309,0.29,3.63,25,280,1.35,2.08,1.81
"Ship 12","General cargo",04/04/18 06:00 PM,3,89.92,12.5,4066,3.27,14.3,309,0.31,3.74,20,284,1.17,2.68,1.9
"Ship 12","General cargo",04/04/18 07:00 PM,3,89.92,12.5,4066,3.03,14.3,312,0.33,3.5,15,266,1.19,2.4,1.79
