"ship","type","time","zone","length","breath","dwt","h_s","t_p","dir","h_sm","h_0","wind_speed","wind_dir","mov_avg","mov_max","mov_sig"
"Don Juan","Bulkcarrier",03/01/18 01:00 PM,5,158,23,21057,2.69,9.5,1,0.13,3.54,34,180,1.4,3.34,2.12
"Don Juan","Bulkcarrier",03/01/18 02:00 PM,5,158,23,21057,3.16,10,2,0.14,4.16,34,351,1.45,2.87,2.1
"Don Juan","Bulkcarrier",03/01/18 03:00 PM,5,158,23,21057,3.53,10.5,2,0.19,4.39,36,328,1.82,3.47,2.64
"Don Juan","Bulkcarrier",03/01/18 04:00 PM,5,158,23,21057,3.45,9.5,1,0.19,4.16,32,311,1.19,2.88,1.92
"Don Juan","Bulkcarrier",03/01/18 05:00 PM,5,158,23,21057,3.11,10.5,3,0.17,3.53,32,291,0.83,1.85,1.2
"Don Juan","Bulkcarrier",03/01/18 06:00 PM,5,158,23,21057,3.12,10,2,0.17,2.64,37,273,0.96,1.97,1.38
"Don Juan","Bulkcarrier",03/01/18 07:00 PM,5,158,23,21057,3.07,10.5,354,0.17,1.75,37,257,0.66,1.53,0.94
"Don Juan","Bulkcarrier",03/01/18 08:00 PM,5,158,23,21057,2.97,9.5,349,0.17,1.08,38,262,0.54,1.15,0.82
"Don Juan","Bulkcarrier",03/01/18 09:00 PM,5,158,23,21057,3.12,9.5,342,0.17,0.83,44,275,0.58,2.1,0.92
"Don Juan","Bulkcarrier",03/01/18 10:00 PM,5,158,23,21057,3.52,7.7,336,0.18,1.04,41,300,0.58,1.43,0.89
"Don Juan","Bulkcarrier",03/01/18 11:00 PM,5,158,23,21057,3.22,9.5,339,0.22,1.62,27,262,0.68,1.46,1.04
"Don Juan","Bulkcarrier",03/02/18 12:00 AM,5,158,23,21057,3.11,9.5,346,0.22,2.46,32,230,0.66,1.54,1.01
"Don Juan","Bulkcarrier",03/02/18 01:00 AM,5,158,23,21057,2.97,9.5,349,0.22,3.36,26,228,0.57,1.42,0.83
"Don Juan","Bulkcarrier",03/02/18 02:00 AM,5,158,23,21057,3.06,10,349,0.23,4.09,25,219,0.7,1.7,1.07
"Don Juan","Bulkcarrier",03/02/18 03:00 AM,5,158,23,21057,3.17,9.1,347,0.22,4.47,22,200,0.8,1.83,1.2
"Don Juan","Bulkcarrier",03/02/18 04:00 AM,5,158,23,21057,3.28,10,353,0.2,4.39,20,141,0.69,1.39,1
"Don Juan","Bulkcarrier",03/02/18 05:00 AM,5,158,23,21057,3.16,10,354,0.2,3.86,21,136,0.72,1.76,1.06
"Don Juan","Bulkcarrier",03/02/18 06:00 AM,5,158,23,21057,2.67,10,351,0.17,3,19,139,0.93,2.14,1.47
"Don Juan","Bulkcarrier",03/02/18 07:00 AM,5,158,23,21057,2.57,10,351,0.17,2.01,17,139,0.72,1.72,1.1
"Don Juan","Bulkcarrier",03/02/18 08:00 AM,5,158,23,21057,2.57,11.1,356,0.13,1.16,24,144,0.65,1.79,0.97
"Don Juan","Bulkcarrier",03/02/18 09:00 AM,5,158,23,21057,2.68,10.5,357,0.12,0.66,25,136,0.52,1.11,0.77
"Don Juan","Bulkcarrier",03/02/18 10:00 AM,5,158,23,21057,2.32,10,359,0.11,0.65,30,126,0.87,1.65,1.24
"Don Juan","Bulkcarrier",03/02/18 11:00 AM,5,158,23,21057,2.23,11.1,358,0.11,1.11,27,135,0.6,1.3,0.85
"Don Juan","Bulkcarrier",03/02/18 12:00 PM,5,158,23,21057,2.03,10,3,0.11,1.91,35,124,0.44,1.12,0.73
"Don Juan","Bulkcarrier",03/02/18 01:00 PM,5,158,23,21057,1.89,10,5,0.14,2.87,40,141,0.47,1.64,0.77
"Don Juan","Bulkcarrier",03/02/18 02:00 PM,5,158,23,21057,1.68,10,4,0.15,3.75,36,190,0.47,1,0.68
"Don Juan","Bulkcarrier",03/02/18 03:00 PM,5,158,23,21057,1.62,10.5,3,0.14,4.33,32,203,0.8,1.41,1.05
"Don Juan","Bulkcarrier",03/02/18 04:00 PM,5,158,23,21057,1.45,10,358,0.13,4.45,32,249,0.53,0.9,0.73
"Oppland","General cargo",03/12/18 07:00 PM,3,107,18.43,9273,2.92,11.8,324,0.23,1.71,17,215,0.99,1.88,1.43
"Oppland","General cargo",03/12/18 07:59 PM,3,107,18.43,9273,3.14,11.8,320,0.22,1.9,17,216,1.05,2.43,1.55
"Oppland","General cargo",03/12/18 08:59 PM,3,107,18.43,9273,3.2,11.1,320,0.24,2.22,27,228,1.17,3.47,1.91
"Oppland","General cargo",03/12/18 09:59 PM,3,107,18.43,9273,2.88,11.8,316,0.24,2.6,13,182,1.89,3.56,2.73
"Oppland","General cargo",03/12/18 10:59 PM,3,107,18.43,9273,2.91,11.8,316,0.23,2.96,14,134,1.08,2.65,1.71
"Oppland","General cargo",03/13/18 12:00 AM,3,107,18.43,9273,3.21,11.8,316,0.22,3.18,18,122,0.69,1.62,1.1
"Oppland","General cargo",03/13/18 12:59 AM,3,107,18.43,9273,2.88,11.8,319,0.23,3.22,15,118,1.44,3.63,2.07
"Oppland","General cargo",03/13/18 01:59 AM,3,107,18.43,9273,2.97,11.8,317,0.27,3.07,12,92,1.03,2.22,1.62
"Oppland","General cargo",03/13/18 02:59 AM,3,107,18.43,9273,2.64,11.1,323,0.19,2.74,16,127,1.38,3.85,2.3
"Oppland","General cargo",03/13/18 03:59 AM,3,107,18.43,9273,2.93,11.1,329,0.21,2.32,10,123,1.18,2.57,1.85
"Oppland","General cargo",03/13/18 04:59 AM,3,107,18.43,9273,2.87,11.8,324,0.21,1.92,6,64,1.18,2.18,1.65
"Oppland","General cargo",03/13/18 05:59 AM,3,107,18.43,9273,2.48,11.8,333,0.19,1.65,9,130,1.01,2.04,1.56
"Oppland","General cargo",03/13/18 06:59 AM,3,107,18.43,9273,2.52,11.1,327,0.17,1.55,9,142,1.1,2.24,1.57
"Oppland","General cargo",03/13/18 07:59 AM,3,107,18.43,9273,2.54,11.8,328,0.17,1.65,9,125,1.07,2.27,1.44
"Oppland","General cargo",03/13/18 08:59 AM,3,107,18.43,9273,2.38,11.8,330,0.16,1.95,7,184,0.95,1.88,1.4
"Oppland","General cargo",03/13/18 09:59 AM,3,107,18.43,9273,2.2,11.1,332,0.16,2.33,28,228,1.1,3.03,1.78
"Oppland","General cargo",03/13/18 10:59 AM,3,107,18.43,9273,1.94,11.1,331,0.2,2.73,28,235,1.3,2.38,1.92
"Oppland","General cargo",03/13/18 11:59 AM,3,107,18.43,9273,2,11.1,334,0.18,3.04,26,242,1.08,2.76,1.76
"Oppland","General cargo",03/13/18 12:59 PM,3,107,18.43,9273,1.95,11.1,328,0.17,3.18,31,240,1.03,2.51,1.66
"Oppland","General cargo",03/13/18 01:59 PM,3,107,18.43,9273,1.89,11.1,326,0.17,3.11,37,234,0.78,1.75,1.17
"Oppland","General cargo",03/13/18 02:59 PM,3,107,18.43,9273,1.73,10,325,0.18,2.85,36,215,0.77,1.3,1.02
"Eems River","General cargo",04/04/18 02:00 PM,3,89.92,12.5,4066,3.05,15.4,310,0.28,1.95,28,277,1.54,4.15,2.34
"Eems River","General cargo",04/04/18 03:00 PM,3,89.92,12.5,4066,3.41,15.4,309,0.31,2.61,26,278,2.21,4.93,3.3
"Eems River","General cargo",04/04/18 04:00 PM,3,89.92,12.5,4066,3.32,15.4,308,0.32,3.23,25,278,2.18,5.65,3.24
"Eems River","General cargo",04/04/18 05:00 PM,3,89.92,12.5,4066,2.9,14.3,309,0.29,3.63,25,280,1.51,3.24,2.26
"Eems River","General cargo",04/04/18 06:00 PM,3,89.92,12.5,4066,3.27,14.3,309,0.31,3.74,20,284,1.72,4.19,2.69
"Eems River","General cargo",04/04/18 07:00 PM,3,89.92,12.5,4066,3.03,14.3,312,0.33,3.5,15,266,1.58,3.95,2.36
"Eems River","General cargo",04/04/18 08:00 PM,3,89.92,12.5,4066,3.06,14.3,312,0.32,2.98,13,240,1.34,3.46,2.13
"Eems River","General cargo",04/04/18 09:00 PM,3,89.92,12.5,4066,3.03,14.3,311,0.29,2.3,16,194,1.02,2.26,1.5
"Eems River","General cargo",04/04/18 10:00 PM,3,89.92,12.5,4066,3.05,14.3,313,0.28,1.61,14,152,1,2.17,1.49
"Eems River","General cargo",04/04/18 11:00 PM,3,89.92,12.5,4066,3.02,14.3,311,0.25,1.13,11,147,1.16,2.64,1.7
"Eems River","General cargo",04/05/18 12:00 AM,3,89.92,12.5,4066,3.16,14.3,309,0.21,0.98,9,160,0.91,1.78,1.3
"Eems River","General cargo",04/05/18 01:00 AM,3,89.92,12.5,4066,3.03,13.3,309,0.2,1.18,11,140,1.12,2.82,1.73
"Eems River","General cargo",04/05/18 02:00 AM,3,89.92,12.5,4066,3.12,13.3,313,0.25,1.65,11,111,0.86,1.58,1.21
"Eems River","General cargo",04/05/18 03:00 AM,3,89.92,12.5,4066,2.96,12.8,316,0.25,2.28,8,137,1.02,2.33,1.48
"Eems River","General cargo",04/05/18 04:00 AM,3,89.92,12.5,4066,2.88,12.8,317,0.29,2.9,8,158,1.02,2.11,1.64
"Eems River","General cargo",04/05/18 05:00 AM,3,89.92,12.5,4066,2.81,12.8,317,0.27,3.36,5,135,1.31,3.98,2.09
"Eems River","General cargo",04/05/18 06:00 AM,3,89.92,12.5,4066,2.73,12.8,318,0.4,3.55,16,172,1.24,2.32,1.83
"Eems River","General cargo",04/05/18 07:00 AM,3,89.92,12.5,4066,2.65,12.8,318,0.34,3.43,25,197,1.23,3.89,1.97
"Eems River","General cargo",04/05/18 08:00 AM,3,89.92,12.5,4066,2.58,12.8,319,0.29,3.06,21,195,1.34,3.19,1.94
"Eems River","General cargo",04/05/18 09:00 AM,3,89.92,12.5,4066,2.49,12.8,319,0.25,2.49,25,201,1.39,3.29,2.08
"Eems River","General cargo",04/05/18 10:00 AM,3,89.92,12.5,4066,2.4,12.5,316,0.26,1.87,28,208,1.09,2.45,1.53
"Isartal","General cargo",01/29/19 12:00 PM,5,87.92,12.8,3782,3.78,8.3,320,0.27,2.87,36,285,2.74,7.06,4.29
"Isartal","General cargo",01/29/19 01:00 PM,5,87.92,12.8,3782,3.71,9.1,322,0.26,2.47,31,293,2.29,6.32,3.74
"Isartal","General cargo",01/29/19 02:00 PM,5,87.92,12.8,3782,4.01,8.7,324,0.22,2.03,29,294,2.21,6.34,3.45
"Isartal","General cargo",01/29/19 03:00 PM,5,87.92,12.8,3782,4.08,10,328,0.25,1.65,27,294,2.27,6.59,3.57
"Isartal","General cargo",01/29/19 04:00 PM,5,87.92,12.8,3782,3.85,10.5,328,0.23,1.43,25,308,2.35,5.87,3.57
"Isartal","General cargo",01/29/19 05:00 PM,5,87.92,12.8,3782,4.39,10.5,327,0.26,1.41,28,310,2.23,4.7,3.25
"Isartal","General cargo",01/29/19 06:00 PM,5,87.92,12.8,3782,4.24,10.5,331,0.21,1.59,24,309,2.13,4.54,3.15
"Isartal","General cargo",01/29/19 07:00 PM,5,87.92,12.8,3782,3.79,11.1,326,0.26,1.92,21,304,2.44,5.23,3.65
"Isartal","General cargo",01/29/19 08:00 PM,5,87.92,12.8,3782,4.32,11.8,331,0.26,2.32,16,291,1.94,5.42,2.98
"Isartal","General cargo",01/29/19 09:00 PM,5,87.92,12.8,3782,4.11,11.8,335,0.29,2.71,20,302,1.6,3.48,2.4
"Isartal","General cargo",01/29/19 10:00 PM,5,87.92,12.8,3782,4.23,12.5,332,0.3,2.98,22,293,1.52,4.23,2.3
"Isartal","General cargo",01/29/19 11:00 PM,5,87.92,12.8,3782,4.28,11.1,337,0.33,3.08,20,277,1.95,4.94,3
"Isartal","General cargo",01/30/19 12:00 AM,5,87.92,12.8,3782,4.02,11.8,334,0.31,2.97,23,222,1.69,5.17,2.65
"Isartal","General cargo",01/30/19 01:00 AM,5,87.92,12.8,3782,4.53,11.8,334,0.26,2.67,26,192,1.96,4.69,2.95
"Isartal","General cargo",01/30/19 02:00 AM,5,87.92,12.8,3782,4.39,12.5,332,0.29,2.26,26,192,1.74,4.47,2.93
"Isartal","General cargo",01/30/19 03:00 AM,5,87.92,12.8,3782,4.11,11.1,338,0.25,1.86,8,271,1.5,3.48,2.27
"Isartal","General cargo",01/30/19 04:00 AM,5,87.92,12.8,3782,4.65,11.8,330,0.26,1.57,32,194,1.55,4.18,2.53
"Isartal","General cargo",01/30/19 05:00 AM,5,87.92,12.8,3782,4.49,11.1,331,0.25,1.46,32,195,1.88,4.86,3
"Isartal","General cargo",01/30/19 06:00 AM,5,87.92,12.8,3782,4.91,11.1,332,0.25,1.55,32,196,1.55,4.19,2.65
"Isartal","General cargo",01/30/19 07:00 AM,5,87.92,12.8,3782,5,15.4,330,0.24,1.81,31,194,1.78,7,2.87
"Isartal","General cargo",01/30/19 08:00 AM,5,87.92,12.8,3782,4.49,14.3,329,0.32,2.18,26,191,1.41,4.19,2.3
"Isartal","General cargo",01/30/19 09:00 AM,5,87.92,12.8,3782,4.67,16.7,331,0.31,2.57,32,194,2.54,5.75,3.71
"Isartal","General cargo",01/30/19 10:00 AM,5,87.92,12.8,3782,4.86,16.7,329,0.35,2.9,56,191,2.44,4.97,3.61
"Isartal","General cargo",01/30/19 11:00 AM,5,87.92,12.8,3782,4.49,16.7,328,0.38,3.09,54,185,2.95,6.86,4.52
"Isartal","General cargo",01/30/19 12:00 PM,5,87.92,12.8,3782,4.48,16.7,328,0.34,3.12,56,188,2.43,5.23,3.74
"Onego Bayou","General cargo",02/18/19 05:00 PM,4,145.63,18.29,10758,3.77,15.4,307,0.36,2.64,12,327,1.49,3.16,2.21
"Onego Bayou","General cargo",02/18/19 06:00 PM,4,145.63,18.29,10758,4.2,16.7,311,0.36,1.79,12,336,1.3,2.49,1.85
"Onego Bayou","General cargo",02/18/19 07:00 PM,4,145.63,18.29,10758,3.93,15.4,306,0.33,1.06,14,343,1.17,2.53,1.85
"Onego Bayou","General cargo",02/18/19 08:00 PM,4,145.63,18.29,10758,3.4,15.4,310,0.33,0.67,11,341,1.17,2.59,1.76
"Onego Bayou","General cargo",02/18/19 09:00 PM,4,145.63,18.29,10758,3.4,15.4,310,0.29,0.68,12,339,1.04,2.4,1.55
"Onego Bayou","General cargo",02/18/19 10:00 PM,4,145.63,18.29,10758,3.47,15.4,311,0.29,1.09,12,187,1.03,2.24,1.59
"Onego Bayou","General cargo",02/18/19 11:00 PM,4,145.63,18.29,10758,3.71,15.4,308,0.29,1.81,11,140,1.17,2.37,1.77
"Onego Bayou","General cargo",02/19/19 12:00 AM,4,145.63,18.29,10758,3.55,15.4,309,0.41,2.67,11,130,1.19,2.81,1.87
"Onego Bayou","General cargo",02/19/19 01:00 AM,4,145.63,18.29,10758,4.19,15.4,314,0.41,3.45,12,124,0.93,2.46,1.43
"Onego Bayou","General cargo",02/19/19 02:00 AM,4,145.63,18.29,10758,3.84,15.4,313,0.36,3.96,13,124,1.07,2.84,1.55
"Onego Bayou","General cargo",02/19/19 03:00 AM,4,145.63,18.29,10758,4.55,15.4,316,0.4,4.08,14,121,1.09,3.04,1.66
"Onego Bayou","General cargo",02/19/19 04:00 AM,4,145.63,18.29,10758,4.71,15.4,318,0.42,3.76,15,132,1.42,3.54,2.11
"Onego Bayou","General cargo",02/19/19 05:00 AM,4,145.63,18.29,10758,4.25,15.4,319,0.38,3.06,14,118,1.26,2.49,1.84
"Onego Bayou","General cargo",02/19/19 06:00 AM,4,145.63,18.29,10758,4.66,15.4,318,0.27,2.13,16,128,1.05,2.66,1.62
"Onego Bayou","General cargo",02/19/19 07:00 AM,4,145.63,18.29,10758,4.28,14.3,321,0.39,1.22,15,122,1.1,2.19,1.61
"Onego Bayou","General cargo",02/19/19 08:00 AM,4,145.63,18.29,10758,4.58,14.3,317,0.33,0.56,14,118,1.06,2.66,1.55
"Onego Bayou","General cargo",02/19/19 09:00 AM,4,145.63,18.29,10758,4.14,14.3,322,0.33,0.31,10,112,1.07,2.29,1.69
"Onego Bayou","General cargo",02/19/19 10:00 AM,4,145.63,18.29,10758,4.03,14.3,327,0.31,0.55,4,119,0.97,3.15,1.55
"Onego Bayou","General cargo",02/19/19 11:00 AM,4,145.63,18.29,10758,3.1,14.3,320,0.33,1.15,11,82,1.18,3.02,1.78
"Onego Bayou","General cargo",02/19/19 12:00 PM,4,145.63,18.29,10758,3.03,13.3,319,0.27,2.01,12,238,0.96,2.26,1.45
"Onego Bayou","General cargo",02/19/19 01:00 PM,4,145.63,18.29,10758,2.97,13.3,319,0.33,2.92,14,350,1.03,2.48,1.56
"Onego Bayou","General cargo",02/19/19 02:00 PM,4,145.63,18.29,10758,2.91,13.3,325,0.26,3.65,12,341,1.01,2.36,1.47
"Onego Bayou","General cargo",02/19/19 03:00 PM,4,145.63,18.29,10758,2.84,14.3,320,0.28,4,12,352,1.12,2.43,1.65
"Don Juan","Bulkcarrier",03/06/19 12:00 PM,5,158,23,21057,2.4,10,302,0.24,2.25,48,207,1.07,2.24,1.56
"Don Juan","Bulkcarrier",03/06/19 01:00 PM,5,158,23,21057,2.54,11.8,303,0.26,2.97,52,242,0.92,2.27,1.44
"Don Juan","Bulkcarrier",03/06/19 02:00 PM,5,158,23,21057,3.43,10,301,0.26,3.59,55,269,1.36,3.28,2.02
"Don Juan","Bulkcarrier",03/06/19 03:00 PM,5,158,23,21057,4.11,11.1,306,0.33,3.91,48,279,1.39,3.91,2.24
"Don Juan","Bulkcarrier",03/06/19 04:00 PM,5,158,23,21057,4.46,11.1,306,0.37,3.89,45,283,1.69,3.26,2.41
"Don Juan","Bulkcarrier",03/06/19 05:00 PM,5,158,23,21057,4.52,11.1,311,0.34,3.54,34,282,1.52,3.39,2.32
"Don Juan","Bulkcarrier",03/06/19 06:00 PM,5,158,23,21057,4.86,12.5,310,0.33,2.92,41,272,1.64,3.45,2.5
"Don Juan","Bulkcarrier",03/06/19 07:00 PM,5,158,23,21057,4.68,11.8,309,0.32,2.16,37,271,1.19,2.62,1.89
"Don Juan","Bulkcarrier",03/06/19 08:00 PM,5,158,23,21057,4.58,12.5,313,0.34,1.49,35,272,2.14,5.2,3.28
"Don Juan","Bulkcarrier",03/06/19 09:00 PM,5,158,23,21057,4.18,11.8,314,0.32,1.07,33,266,1.81,4.78,2.77
"Don Juan","Bulkcarrier",03/06/19 10:00 PM,5,158,23,21057,4.26,12.5,315,0.36,1.04,24,254,1.46,2.94,2.22
"Don Juan","Bulkcarrier",03/06/19 11:00 PM,5,158,23,21057,4.46,11.8,309,0.32,1.39,24,204,1.58,3.19,2.3
"Don Juan","Bulkcarrier",03/07/19 12:00 AM,5,158,23,21057,4.29,11.8,314,0.35,2,30,193,1.45,2.66,2.17
"Don Juan","Bulkcarrier",03/07/19 01:00 AM,5,158,23,21057,4.17,13.3,313,0.35,2.73,32,194,1.51,3.91,2.27
"Don Juan","Bulkcarrier",03/07/19 02:00 AM,5,158,23,21057,3.86,12.5,312,0.36,3.41,33,192,1.29,2.48,1.9
"Don Juan","Bulkcarrier",03/07/19 03:00 AM,5,158,23,21057,4.19,14.3,313,0.38,3.86,25,201,1.31,2.64,1.89
"Don Juan","Bulkcarrier",03/07/19 04:00 AM,5,158,23,21057,4.23,11.8,315,0.36,3.96,29,195,1.12,2.37,1.69
"Don Juan","Bulkcarrier",03/07/19 05:00 AM,5,158,23,21057,3.77,11.8,319,0.33,3.69,25,198,1.48,4.18,2.33
"Don Juan","Bulkcarrier",03/07/19 06:00 AM,5,158,23,21057,3.85,11.8,316,0.31,3.09,31,195,1.26,3.4,2.07
"Don Juan","Bulkcarrier",03/07/19 07:00 AM,5,158,23,21057,3.59,11.8,317,0.29,2.32,28,179,1.5,3.61,2.34
"Don Juan","Bulkcarrier",03/07/19 08:00 AM,5,158,23,21057,3.94,11.8,315,0.26,1.59,28,194,1.58,3.12,2.32
"Don Juan","Bulkcarrier",03/07/19 09:00 AM,5,158,23,21057,3.48,11.1,318,0.23,1.07,34,193,1.41,3.3,2.26
"Don Juan","Bulkcarrier",03/07/19 10:00 AM,5,158,23,21057,2.98,11.1,320,0.25,0.91,33,184,1.38,3.08,2.12
"Don Juan","Bulkcarrier",03/07/19 11:00 AM,5,158,23,21057,3.22,11.1,313,0.35,1.16,50,187,1.34,2.93,1.97
"Don Juan","Bulkcarrier",03/07/19 12:00 PM,5,158,23,21057,2.95,11.1,313,0.25,1.71,50,174,1.42,3.89,2.2
"Don Juan","Bulkcarrier",03/07/19 01:00 PM,5,158,23,21057,2.55,11.8,309,0.23,2.42,49,180,1.2,3.02,1.86
"Don Juan","Bulkcarrier",03/07/19 02:00 PM,5,158,23,21057,2.41,11.1,315,0.24,3.13,30,210,1.25,2.76,1.91
"Don Juan","Bulkcarrier",03/07/19 03:00 PM,5,158,23,21057,2.37,11.1,323,0.23,3.64,21,207,1.21,4.15,1.97
"Pegasus","Bulkcarrier",03/11/19 05:59 PM,4,180,30,34958,3.47,13.3,326,0.28,3.38,5,241,0.73,1.66,1.06
"Pegasus","Bulkcarrier",03/11/19 06:59 PM,4,180,30,34958,3.5,14.3,325,0.38,3.28,8,226,0.74,1.77,1.16
"Pegasus","Bulkcarrier",03/11/19 07:59 PM,4,180,30,34958,3.49,13.3,324,0.33,2.9,10,170,0.73,2.05,1.14
"Pegasus","Bulkcarrier",03/11/19 08:59 PM,4,180,30,34958,3.62,12.5,322,0.26,2.3,13,143,0.56,1.13,0.85
"Pegasus","Bulkcarrier",03/11/19 09:59 PM,4,180,30,34958,3.82,14.3,320,0.25,1.68,18,178,0.55,1.25,0.83
"Pegasus","Bulkcarrier",03/11/19 10:59 PM,4,180,30,34958,3.53,14.3,317,0.25,1.19,21,194,0.57,1.22,0.85
"Pegasus","Bulkcarrier",03/12/19 12:00 AM,4,180,30,34958,3.31,13.3,325,0.29,0.96,18,196,0.6,1.42,0.89
"Pegasus","Bulkcarrier",03/12/19 12:59 AM,4,180,30,34958,3.24,13.3,324,0.28,1.05,16,179,0.79,1.74,1.14
"Pegasus","Bulkcarrier",03/12/19 01:59 AM,4,180,30,34958,3.25,13.3,322,0.21,1.42,17,178,0.55,1.7,0.86
"Pegasus","Bulkcarrier",03/12/19 02:59 AM,4,180,30,34958,3.37,14.3,324,0.25,2,11,156,0.67,1.7,1.03
"Pegasus","Bulkcarrier",03/12/19 03:59 AM,4,180,30,34958,2.85,13.3,319,0.22,2.62,18,201,0.73,1.73,1.13
"Pegasus","Bulkcarrier",03/12/19 04:59 AM,4,180,30,34958,3.01,14.3,326,0.24,3.13,22,199,0.63,1.66,0.92
"Pegasus","Bulkcarrier",03/12/19 05:59 AM,4,180,30,34958,2.82,13.3,324,0.23,3.4,33,194,0.59,1.13,0.88
"Pegasus","Bulkcarrier",03/12/19 06:59 AM,4,180,30,34958,2.71,13.3,318,0.31,3.4,32,188,0.65,1.75,1.02
"Pegasus","Bulkcarrier",03/12/19 07:59 AM,4,180,30,34958,2.55,13.3,317,0.24,3.11,32,181,0.64,1.55,0.99
"Pegasus","Bulkcarrier",03/12/19 08:59 AM,4,180,30,34958,2.56,13.3,318,0.29,2.61,36,187,0.56,1.44,0.91
"Pegasus","Bulkcarrier",03/12/19 09:59 AM,4,180,30,34958,2.44,13.3,320,0.25,2.01,35,210,0.64,1.66,0.97
"Pegasus","Bulkcarrier",03/12/19 10:59 AM,4,180,30,34958,2.41,13.3,314,0.21,1.47,38,217,0.57,1.36,0.86
"Pegasus","Bulkcarrier",03/12/19 11:59 AM,4,180,30,34958,2.31,12.5,314,0.24,1.15,37,218,0.57,1.21,0.82
"Pegasus","Bulkcarrier",03/12/19 12:59 PM,4,180,30,34958,2.74,12.5,315,0.23,1.13,33,267,0.59,1.77,0.93
"Alice","General cargo",03/12/19 01:00 PM,5,89,13.35,5000,2.74,12.5,315,0.23,1.13,33,267,1.18,4.49,1.92
"Pegasus","Bulkcarrier",03/12/19 01:59 PM,4,180,30,34958,2.75,13.3,314,0.23,1.4,24,288,0.55,1.28,0.83
"Alice","General cargo",03/12/19 01:59 PM,5,89,13.35,5000,2.75,13.3,314,0.23,1.4,24,288,1.12,2.1,1.63
"Pegasus","Bulkcarrier",03/12/19 02:59 PM,4,180,30,34958,2.69,12.5,315,0.26,1.85,23,300,0.69,1.91,1.12
"Alice","General cargo",03/12/19 02:59 PM,5,89,13.35,5000,2.69,12.5,315,0.26,1.85,23,300,1.26,3.44,1.99
"Pegasus","Bulkcarrier",03/12/19 03:59 PM,4,180,30,34958,2.49,14.3,313,0.25,2.39,18,289,0.64,1.91,1.01
"Alice","General cargo",03/12/19 03:59 PM,5,89,13.35,5000,2.49,14.3,313,0.25,2.39,18,289,1.23,2.79,1.94
"Alice","General cargo",03/12/19 04:59 PM,5,89,13.35,5000,2.71,13.3,313,0.26,2.88,15,301,1.25,3.4,1.96
"Alice","General cargo",03/12/19 05:59 PM,5,89,13.35,5000,3.09,13.3,316,0.26,3.18,19,321,1.32,3.12,2.03
"Alice","General cargo",03/12/19 06:59 PM,5,89,13.35,5000,2.88,13.3,320,0.22,3.23,17,319,1.5,2.78,2.13
"Alice","General cargo",03/12/19 07:59 PM,5,89,13.35,5000,3.12,13.3,319,0.29,3.04,19,324,1.49,3.68,2.35
"Alice","General cargo",03/12/19 08:59 PM,5,89,13.35,5000,3.05,13.3,320,0.24,2.62,18,308,1.26,2.61,1.76
"Alice","General cargo",03/12/19 09:59 PM,5,89,13.35,5000,3.31,14.3,320,0.23,2.09,14,311,1,2.14,1.48
"Alice","General cargo",03/12/19 10:59 PM,5,89,13.35,5000,3.31,13.3,322,0.24,1.57,17,300,1.21,3.27,1.82
"Alice","General cargo",03/13/19 12:00 AM,5,89,13.35,5000,3.27,9.5,316,0.25,1.2,21,292,1.93,4.22,3.01
"Alice","General cargo",03/13/19 12:59 AM,5,89,13.35,5000,3.56,12.5,319,0.27,1.08,22,290,1.98,4.86,3.24
"Alice","General cargo",03/13/19 01:59 AM,5,89,13.35,5000,3.61,12.5,319,0.26,1.22,22,288,2.23,4.97,3.34
"Alice","General cargo",03/13/19 02:59 AM,5,89,13.35,5000,3.72,12.5,321,0.24,1.58,21,279,1.96,4.47,2.99
"Alice","General cargo",03/13/19 03:59 AM,5,89,13.35,5000,3.91,11.8,320,0.28,2.08,23,285,2.17,5.48,3.28
"Alice","General cargo",03/13/19 04:59 AM,5,89,13.35,5000,3.96,12.5,321,0.27,2.57,25,288,2.06,5.06,3.27
"Alice","General cargo",03/13/19 05:59 AM,5,89,13.35,5000,3.91,11.8,319,0.29,2.96,22,304,2.82,6.21,4.17
"Alice","General cargo",03/13/19 06:59 AM,5,89,13.35,5000,3.92,13.3,321,0.32,3.14,19,316,2.73,7.62,4.21
"Alice","General cargo",03/13/19 07:59 AM,5,89,13.35,5000,4.04,13.3,322,0.35,3.07,16,324,2.7,6.14,4.54
"Alice","General cargo",03/13/19 08:59 AM,5,89,13.35,5000,4.33,13.3,322,0.29,2.76,17,333,2.11,5.54,3.18
"Alice","General cargo",03/13/19 09:59 AM,5,89,13.35,5000,4.29,13.3,322,0.31,2.27,18,338,2.43,5.26,3.49
"Alice","General cargo",03/13/19 10:59 AM,5,89,13.35,5000,4.75,13.3,321,0.26,1.75,18,332,2.15,5.06,3.46
"Pioneer","General cargo",04/09/19 10:00 AM,5,132.5,15.87,11000,3.26,13.3,296,0.23,1.4,32,232,0.88,2.12,1.39
"Pioneer","General cargo",04/09/19 10:59 AM,5,132.5,15.87,11000,3.32,12.1,296,0.21,1.03,34,238,0.9,2.01,1.35
"Pioneer","General cargo",04/09/19 11:59 AM,5,132.5,15.87,11000,3.34,12.1,296,0.21,1.03,34,234,0.91,2.1,1.36
"Pioneer","General cargo",04/09/19 12:59 PM,5,132.5,15.87,11000,3.27,12.1,297,0.21,1.37,34,230,0.99,2.33,1.52
